type,id,nr,name,city
"station","8012504","4540","Niederwillingen","Ilmtal"
"station","8004415","4534","Vellmar-Niedervellmar","Vellmar-Niedervellmar"
"station","8004417","4535","Niederwalgern","Weimar (Lahn)"
"station","8004423","4541","Niederwinden","Winden im Elztal"
"station","8004420","4538","Niederweimar","Weimar (Lahn)"
"station","8004418","4536","Niederwalluf","Walluf"
"station","8012505","4542","Niederwürschnitz","Niederwürschnitz"
"station","8004424","4543","Niederzeuzheim","Hadamar"
"station","8012506","4545","Niemberg","Niemberg"
"station","8004425","4544","Niefern","Niefern"
"station","8004426","4546","Münster-Häger","Münster-Häger"
"station","8012507","4547","Nienburg (Saale)","Nienburg (Saale)"
"station","8010253","4539","Niederwiesa","Niederwiesa"
"station","8010254","4549","Nienhagen (b Halberstadt)","Nienhagen"
"station","8004433","4553","Nieukerk","Kerken"
"station","8004435","4555","Nievern","Nievern"
"station","8013493","4552","Niesky","Niesky"
"station","8004430","4550","Velbert-Nierenhof","Velbert-Nierenhof"
"station","8004432","4551","Nierstein","Nierstein"
"station","8004438","4559","Nittel","Nittel"
"station","8012509","4561","Nöbdenitz","Nöbdenitz"
"station","8012512","4565","Nohra (Wipper)","Nohra(Wipper)"
"station","8012511","4564","Nohra (b Weimar)","Weimar"
"station","8004444","4563","Nohen","Nohen"
"station","8004446","4567","Nonnenhorn","Nonnenhorn"
"station","8004434","4554","Nievenheim","Dormagen"
"station","8004448","4568","Bönen-Nordbögge","Bönen (Nordögge)"
"station","8007768","4570","Norddeich Mole","Norden"
"station","8004449","4569","Norddeich","Norden"
"station","8004456","4575","Nordhastedt","Nordhastedt"
"station","8004452","4573","Nordenham","Nordenham"
"station","8004451","4572","Nordendorf","Nordendorf"
"station","8000800","4571","Norden","Norden"
"station","8004460","4579","Nordholz","Nordholz"
"station","8000279","4548","Nienburg (Weser)","Nienburg  "
"station","8004458","4578","Nordheim (Württ)","Nordheim (Württ)"
"station","8089078","4557","Nikolassee","Berlin"
"station","8012516","4577","Nordhausen-Salza","Nordhausen"
"station","8000280","4580","Nördlingen","Nördlingen"
"station","8004461","4582","Nordwalde","Nordwalde"
"station","8000282","4581","Nordstemmen","Nordstemmen"
"station","8004463","4584","Norheim","Norheim"
"station","8004464","4585","Norsingen","Norsingen -Ehrenkirchen"
"station","8004490","4592","Nufringen","Nufringen"
"station","8004466","4588","Nortorf","Nortorf"
"station","8004441","4586","Nörten-Hardenberg","Nörten-Hardenberg"
"station","8010256","4576","Nordhausen","Nordhausen"
"station","8000274","4440","Neuss Hbf","Neuss"
"station","8004462","4583","Norf","Neuss"
"station","8000283","4587","Northeim (Han)","Northeim "
"station","8004471","4595","Nürnberg Ost","Nürnberg"
"station","8004478","4600","Nürnberg-Erlenstegen","Nürnberg"
"station","8004477","4599","Nürnberg-Eibach","Nürnberg"
"station","8005304","4602","Nürnberg-Gleißhammer","Nürnberg"
"station","8004493","4601","Nürnberg-Frankenstadion","Nürnberg"
"station","8004480","4603","Nürnberg-Laufamholz","Nürnberg"
"station","8004473","4596","Nürnberg Rothenburger Straße","Nürnberg"
"station","8004491","4607","Nürnberg-Rehhof","Nürnberg"
"station","8004469","4594","Nürnberg Nordost","Nürnberg "
"station","8004476","4598","Nürnberg-Dutzendteich","Nürnberg"
"station","8089026","4566","Nöldnerplatz","Berlin"
"station","8004483","4608","Nürnberg-Reichelsdorf","Nürnberg"
"station","8004481","4604","Nürnberg-Mögeldorf","Nürnberg"
"station","8004497","4614","Ober Ramstadt","Ober Ramstadt"
"station","8004484","4609","Nürnberg-Sandreuth","Nürnberg"
"station","8004499","4616","Ober Widdersheim","Nidda"
"station","8000285","4615","Rödermark-Ober Roden","Ober Roden / Rödermark"
"station","8004442","4597","Nürnberg-Dürrenhof","Nürnberg"
"station","8004504","4619","Oberasbach","Oberasbach"
"station","8004506","4620","Oberau","Oberau"
"station","8004513","4623","Oberbettingen-Hillesheim","Oberbettingen-Hillesheim"
"station","8004507","4621","Oberaudorf","Oberaudorf"
"station","8004503","4618","Oberammergau","Oberammergau"
"station","8004515","4625","Oberbimbach","Großenlüder-Oberbimbach"
"station","8004514","4624","Oberbillig","Oberbillig"
"station","8004496","4617","Oberaichen","Leinfelden - Echterlingen"
"station","8004521","4632","Oberdachstetten","Oberdachstetten"
"station","8004518","4627","Oberbrechen","Brechen"
"station","8004517","4626","Oberboihingen","Oberboihingen"
"station","8004485","4610","Nürnberg-Schweinau","Nürnberg"
"station","8004488","4612","Nürtingen","Nürtingen"
"station","8004527","4637","Obererbach","Obererbach (Westerwald)"
"station","8004525","4635","Oberelchingen","Elchingen-Oberelchingen"
"station","8004531","4642","Obergries","Gaißach"
"station","8004523","4633","Schöneck-Oberdorfelden","Oberdorfelden"
"station","8004532","4643","Obergriesbach","Obergriesbach"
"station","8004538","4647","Dreikirchen","Dreikirchen"
"station","8012524","4644","Obergrunstedt","Nohra"
"station","8004529","4639","Oberferrieden","Burgthann"
"station","8004533","4645","Oberhaid","Oberhaid"
"station","8004470","4606","Nürnberg-Ostring","Nürnberg"
"station","8004486","4611","Nürnberg-Stein","Nürnberg"
"station","8012526","4653","Oberholz","Großpösna"
"station","8004546","4655","Oberkirch-Koehlersiedlung","Oberkirch"
"station","8004545","4654","Oberkirch","Oberkirch"
"station","8004528","4638","Oberesslingen","Esslingen am Neckar"
"station","8000287","4658","Oberkotzau","Oberkotzau"
"station","8012527","4660","Oberlauscha","Lauscha"
"station","8004549","4657","Oberkochen","Oberkochen"
"station","8004541","4650","Oberhausen-Osterfeld Süd","Oberhausen"
"station","8004550","4659","Oberlahnstein","Lahnstein"
"station","8004554","4663","Oberlindhart","Mallersdorf-Pfaffenberg"
"station","8004555","4664","Oberlinxweiler","St.Wendel"
"station","8004553","4661","Oberlenningen","Lenningen"
"station","8012528","4662","Oberlichtenau","Lichtenau"
"station","8004557","4665","Obermohr","Steinwenden"
"station","8004571","4679","Oberottmarshausen","Oberottmarshausen"
"station","8004567","4673","Obernhof (Lahn)","Laurenburg"
"station","8012530","4676","Oberoderwitz Oberdorf","Oderwitz"
"station","8010259","4675","Oberoderwitz","Oderwitz"
"station","8004540","4649","Oberhausen-Holten","Oberhausen"
"station","8012533","4685","Oberrohn","Tiefenort"
"station","8012532","4683","Oberröblingen (Helme)","Sangerhausen"
"station","8012534","4686","Oberrothenbach","Zwickau"
"station","8004577","4687","Oberschefflenz","Schefflenz"
"station","8012537","4690","Obersdorf","Müncheberg OT Obersdorf"
"station","8004583","4691","Obersinn","Obersinn"
"station","8012535","4689","Oberschlottwitz","Glashütte"
"station","8004563","4670","Oberndorf (Neckar)","Oberndorf "
"station","8004584","4693","Oberstaufen","Oberstaufen"
"station","8004589","4697","Wildeck-Obersuhl","Wildeck-Obersuhl"
"station","8089079","4692","Oberspree","Berlin"
"station","8004580","4688","Oberschleißheim","Oberschleißheim"
"station","8004585","4694","Oberstdorf","Oberstdorf"
"station","8012540","4705","Obervogelgesang (Kr Pirna)","Pirna-Obervogelgesang"
"station","8012541","4706","Oberweimar","Weimar"
"station","8004453","4709","Oberwerrn","Niederwerrn"
"station","8004593","4700","Obertshausen (Kr Offenbach)","Obertshausen"
"station","8004592","4699","Obertraubling","Obertraubling"
"station","8004597","4703","Vellmar-Obervellmar","Vellmar"
"station","8004603","4712","Oberwinden","Winden im Elztal"
"station","8004601","4711","Oberwesel","Oberwesel"
"station","8004605","4714","Oberzell","Ravensburg"
"station","8004610","4719","Westerstede-Ocholt","Westerstede-Ocholt"
"station","8004609","4718","Ochenbruck","Schwarzenbruck"
"station","8000818","4720","Ochsenfurt","Ochsenfurt"
"station","8012546","4721","Ochtmersleben","Ochtmersleben"
"station","8004613","4722","Ochtrup","Ochtrup"
"station","8004604","4713","Oberwinter","Remagen"
"station","8012549","4726","Oderin","Halbe"
"station","8004596","4702","Oberursel (Taunus)","Oberursel (Taunus)"
"station","8012551","4729","Oegeln","Beeskow"
"station","8010261","4727","Oebisfelde","Oebisfelde"
"station","8012550","4728","Oederan","Oederan"
"station","8012552","4730","Oehna","Niedergörsdorf"
"station","8004629","4734","Oerlenbach","Oerlenbach"
"station","8012553","4732","Oelsnitz (Erzgeb)","Oelsnitz "
"station","8004616","4723","Swisttal-Odendorf","Swisttal"
"station","8004626","4731","Oelde","Oelde"
"station","8012555","4736","Oertzenhof","Helpt"
"station","8004643","4740","Offenau","Offenau"
"station","8012554","4733","Oelsnitz (Vogtl)","Oelsnitz "
"station","8004642","4739","Oeventrop","Arnsberg"
"station","8004630","4735","Oerlinghausen","Leopoldshöhe"
"station","8004635","4738","Oestrich-Winkel","Oestrich-Winkel"
"station","8004652","4746","Offensen (Kr Northeim)","Uslar-Offensen"
"station","8004654","4748","Offingen","Offingen"
"station","8004542","4651","Oberhausen-Sterkrade","Oberhausen"
"station","8004653","4747","Dreieich-Offenthal","Dreieich"
"station","8004647","4744","Offenbach-Bieber","Offenbach (Main)"
"station","8004658","4749","Oftersheim","Oftersheim"
"station","8004662","4752","Ohlstadt","Ohlstadt"
"station","8000284","4593","Nürnberg Hbf","Nürnberg"
"station","8005675","4750","Starnberg-Nord","Starnberg"
"station","8004664","4755","Okarben","Karben"
"station","8004623","4754","Öhringen Hbf","Öhringen"
"station","8004665","4756","Oker","Goslar / Oker"
"station","8004645","4743","Offenbach (Main) Ost","Offenbach (Main)"
"station","8004668","4766","Oldenbüttel","Hambergen"
"station","8004669","4764","Oldenburg (Holst)","Oldenburg in Holstein"
"station","8004667","4763","Olching","Olching"
"station","8003330","4762","Köln/Bonn Flughafen","Köln"
"station","8004676","4768","Olsberg","Olsberg"
"station","8004677","4769","Olsbrücken","Olsbrücken"
"station","8004679","4771","Oppenau","Oppenau"
"station","8000349","4742","Offenbach (Main) Hbf","Offenbach (Main)"
"station","8004674","4767","Olpe","Olpe"
"station","8000290","4745","Offenburg","Offenburg"
"station","8012563","4775","Oppurg","Oppurg"
"station","8004680","4772","Oppenheim","Oppenheim"
"station","8004681","4773","Oppenweiler (Württ)","Oppenweiler (Württ)"
"station","8010264","4779","Orlamünde","Orlamünde"
"station","8004683","4780","Orschweier","Mahlberg-Orschweier"
"station","8012565","4781","Ortrand","Ortrand"
"station","8010266","4784","Oschersleben (Bode)","Oschersleben (Bode)"
"station","8013461","4783","Oschatz","Oschatz"
"station","8004661","4751","Ohlsdorf","Hamburg"
"station","8012567","4788","Oßmannstedt","Oßmannstedt"
"station","8013487","4777","Oranienburg","Oranienburg"
"station","8012568","4789","Osterburg","Osterburg"
"station","8004701","4794","Osterhofen (Oberbay)","Bayrischzell"
"station","8004700","4793","Osterhofen (Niederbay)","Osterhofen "
"station","8000295","4790","Osterburken","Osterburken"
"station","8004703","4796","Ostermünchen","Tuntenhausen"
"station","8004702","4795","Osterholz-Scharmbeck","Osterholz-Scharmbeck"
"station","8089027","4778","Oranienburger Straße","Berlin"
"station","8004706","4800","Osterspai","Osterspai"
"station","8000853","4770","Opladen","Leverkusen"
"station","8004707","4801","Osterstedt","Osterstedt"
"station","8004689","4786","Osnabrück Altstadt","Osnabrück"
"station","8004709","4802","Osterwald","Salzhemmendorf-Osterwald"
"station","8004712","4806","Ostheim (b Butzbach)","Butzbach"
"station","8000286","4648","Oberhausen Hbf","Oberhausen"
"station","8012572","4803","Osterweddingen","Sülzetal"
"station","8012576","4811","Ostrau","Ostrau"
"station","8004713","4807","Ostheim (Kr Hanau)","Nidderau"
"station","8004714","4808","Osthofen","Osthofen"
"station","8012583","4812","Graal-Müritz","Graal Müritz"
"station","8012582","4813","Rostock Torfbrücke","Rostock"
"station","8005080","4815","Rickling","Rickling"
"station","8004637","4819","Ötisheim","Ötisheim"
"station","8004720","4820","Höxter-Ottbergen","Höxter"
"station","8004636","4818","Ötigheim","Ötigheim"
"station","8012593","4821","Ottendorf (b Mittweida)","Lichtenau"
"station","8012594","4822","Ottendorf-Okrilla Hp","Ottendorf"
"station","8012595","4823","Ottendorf-Okrilla Nord","Ottendorf-Okrilla"
"station","8012596","4824","Ottendorf-Okrilla Süd","Ottendorf-Okrilla"
"station","8004724","4826","Ottenhofen-Bergel","Marktbergel"
"station","8004725","4827","Ottensoos","Ottensoos"
"station","8004723","4825","Ottenhofen (Oberbay)","Ottenhofen (Oberbay)"
"station","8004726","4828","Otterfing","Otterfing"
"station","8004728","4830","Ottersberg (Han)","Ottersberg"
"station","8012597","4832","Otterwisch","Otterwisch"
"station","8004727","4829","Otterndorf","Otterndorf"
"station","8004731","4834","Otting-Weilheim","Otting"
"station","8000875","4837","Ottweiler (Saar)","Ottweiler (Saar)"
"station","8004640","4831","Offenbach-Waldhof","Offenbach (Main)"
"station","8012599","4840","Ovelgünne","Ovelgünne"
"station","8004735","4838","Otze","Burgdorf"
"station","8004740","4842","Owen (Teck)","Owen "
"station","8004742","4844","Oy-Mittelberg","Oy-Mittelberg"
"station","8004741","4843","Owschlag","Owschlag"
"station","8004733","4836","Ottobrunn","Ottobrunn"
"station","8004719","4817","Othmarschen","Hamburg"
"station","8004745","4848","Paderborn Nord","Paderborn"
"station","8004746","4850","Paffendorf","Bergheim"
"station","8004747","4851","Paindorf","Reichertshausen"
"station","8004748","4852","Palzem","Palzem"
"station","8004749","4853","Pankofen","Plattling"
"station","8004739","4841","Overath","Overath"
"station","8004744","4847","Paderborn Kasseler Tor","Paderborn"
"station","8004750","4855","Pansdorf","Ratekau"
"station","8012603","4858","Papendorf","Papendorf"
"station","8004751","4857","Papenburg (Ems)","Papenburg "
"station","8012604","4860","Papiermühle (Kr Stadtroda)","Bollberg"
"station","8000291","4765","Oldenburg (Oldb) Hbf","Oldenburg (Oldb)"
"station","8012605","4861","Kunersdorf","Kolkwitz"
"station","8004753","4863","Pappenheim","Pappenheim"
"station","8012609","4866","Parkentin","Parkentin"
"station","8010267","4864","Parchim","Parchim"
"station","8004755","4868","Parsberg","Parsberg"
"station","8012610","4871","Pasewalk Ost","Pasewalk"
"station","8010268","4870","Pasewalk","Pasewalk"
"station","8004756","4869","Partenstein","Partenstein"
"station","8089081","4854","Pankow-Heinersdorf","Berlin"
"station","8012614","4876","Paulinenaue","Paulinenaue"
"station","8012611","4874","Passow (Uckermark)","Passow"
"station","8012615","4877","Paulinzella","Rottenbach"
"station","8000297","4846","Paderborn Hbf","Paderborn"
"station","8004758","4879","Pechbrunn","Pechbrunn"
"station","8005370","4880","Paderborn-Schloß-Neuhaus","Paderborn"
"station","8010269","4881","Pegau","Pegau"
"station","8012570","4797","Osternienburg","Osternienburg"
"station","8012619","4887","Peißen","Peißen"
"station","8004761","4886","Peiß","Aying"
"station","8004762","4888","Peißenberg","Peißenberg"
"station","8004759","4883","Pegnitz","Pegnitz"
"station","8004763","4889","Peißenberg Nord","Peißenberg"
"station","8004764","4890","Peiting Nord","Peiting"
"station","8004765","4891","Peiting Ost","Peiting"
"station","8012621","4893","Peitz Ost","Peitz"
"station","8004770","4897","Perkam","Perkam"
"station","8004771","4898","Perl","Perl"
"station","8004774","4901","Petersaurach","Petersaurach"
"station","8000294","4787","Osnabrück Hbf","Osnabrück"
"station","8012623","4900","Petergrube","Borna"
"station","8012622","4899","Perleberg","Perleberg"
"station","8004767","4896","Penzberg Pbf","Penzberg"
"station","8012627","4904","Petershagen (Uckermark)","Casekow Luckow-Petershage"
"station","8004760","4885","Peine","Peine"
"station","8004780","4912","Pfaffenhausen","Pfaffenhausen"
"station","8012628","4906","Petershain","Quitzdorf a S- Petershain"
"station","8012629","4908","Petersroda","Petersroda"
