,EVA_NR,DS100,IFOPT,db_name,traffic,operator_name,operator_nr,status,distance,formatted,lat,lon,housenumber,name,street,postcode,district,suburb,county,state,state_code,city,country,country_code,attribution,attribution_license,attribution_url
69,8000055,RBR,de:08215:1856,Bruchsal,FV,DB Station und Service AG,904,,0,Viktoriastraﬂe 76646 Bruchsal Germany,49.1248264,8.589807852755595,,Bruchsal,Viktoriastraﬂe,76646,,,Landkreis Karlsruhe,Baden-W¸rttemberg,BW,Bruchsal,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
70,8000056,ABLZ,de:03353:8000056,Buchholz(Nordheide),nur DPN,DB Station und Service AG,941,,18.742199284793806,BahnhofsCaFeÈ Buchholz Bahnhofstraﬂe 1 21244 Buchholz in der Nordheide Germany,53.3245222,9.8761814,1,BahnhofsCaFeÈ Buchholz,Bahnhofstraﬂe,21244,Buchholz in der Nordheide,,Harburg,Lower Saxony,,Buchholz in der Nordheide,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
71,8000057,MBU,de:09777:1000,Buchloe,FV,DB Station und Service AG,944,,0,Lˆwengrube 86807 Buchloe Germany,48.03291705,10.71568947435434,,Buchloe,Lˆwengrube,86807,,,Landkreis Ostallg‰u,Bavaria,,Buchloe,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
72,8000058,ABCH,de:01053:8000058,B¸chen,FV,DB Station und Service AG,929,,36.71707396456444,DB Reisezentrum Quellental 17 21514 B¸chen Germany,53.475237,10.622967,17,DB Reisezentrum,Quellental,21514,B¸chen,,Herzogtum Lauenburg,Schleswig-Holstein,SH,B¸chen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
73,8000059,HBDE,de:05758:1120,B¸nde(Westf),FV,DB Station und Service AG,968,,0,B¸nde (Westf) Zum Stellwerk 32257 B¸nde Germany,52.20227485,8.574642500421813,,B¸nde (Westf),Zum Stellwerk,32257,,B¸nde-Mitte,Kreis Herford,North Rhine-Westphalia,,B¸nde,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
74,8000060,KSIH,de:07143:040001,Siershahn,nur DPN,DB Station und Service AG,5848,,244.6067124923412,H¸hnerhof Ramroth Kannenb‰ckerstraﬂe 7 Siershahn Germany,50.485637,7.77482,7,H¸hnerhof Ramroth,Kannenb‰ckerstraﬂe,,Wirges,,Westerwaldkreis,Rhineland-Palatinate,,Siershahn,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
75,8000061,FBNG,de:06535:11187,Burg-u. Nieder Gem¸nden,nur DPN,DB Station und Service AG,978,,0.43666089297754385,Burg-u. Nieder Gem¸nden Gem¸nden Hesse Germany,50.69111,9.0476,,Burg-u. Nieder Gem¸nden,,,Gem¸nden (Felda),,Vogelsbergkreis,Hesse,,Gem¸nden,Germany,de,,CC BY 4.0,https://www.geonames.org/datasources/
76,8000062,EBFT,de:05566:16548,Steinfurt-Burgsteinfurt,RV,DB Station und Service AG,997,,0,Steinfurt-Burgsteinfurt Nordbahnstraﬂe 48565 Burgsteinfurt Germany,52.146886,7.329945994375109,,Steinfurt-Burgsteinfurt,Nordbahnstraﬂe,48565,,,Kreis Steinfurt,North Rhine-Westphalia,,Burgsteinfurt,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77,8000063,TCW,de:08235:9030,Calw,RV,DB Station und Service AG,1025,,0.7352065774903208,Bischofstraﬂe 75365 Calw Germany,48.7146886,8.7418546,,Calw,Bischofstraﬂe,75365,Calw,Wimberg,Landkreis Calw,Baden-W¸rttemberg,BW,Calw,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
78,8000064,HC,de:03351:50,Celle,FV,DB Station und Service AG,1036,,7.672089360698855,Celle Lower Saxony Germany,52.620932,10.062736,,,,,Celle,,Celle,Lower Saxony,,Celle,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
79,8000065,FCOE,de:06534:11080,Cˆlbe,RV,DB Station und Service AG,1063,,19.35830659484448,Kasseler Straﬂe 88 35091 Cˆlbe Germany,50.84835425,8.787112547225616,88,,Kasseler Straﬂe,35091,Cˆlbe,Cˆlbe,Landkreis Marburg-Biedenkopf,Hesse,,Cˆlbe,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
80,8000066,ECMF,de:05558:16602,Coesfeld(Westf),RV,DB Station und Service AG,1062,,0.26784952083399083,Coesfeld (Westf) Bahnweg 48653 Coesfeld Germany,51.940081899999996,7.163488152603394,,Coesfeld (Westf),Bahnweg,48653,,Am Wasserturm,Kreis Coesfeld,North Rhine-Westphalia,,Coesfeld,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
81,8000067,TC,de:08127:21001,Crailsheim,FV,DB Station und Service AG,1079,,14.277893748961064,Bahnhof 22 74564 Crailsheim Germany,49.138017700000006,10.06422057517728,22,,Bahnhof,74564,Crailsheim,Schieﬂberg,Landkreis Schw‰bisch Hall,Baden-W¸rttemberg,BW,Crailsheim,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
82,8000068,FD,de:06411:4734,Darmstadt Hbf,FV,DB Station und Service AG,1126,,0,Am Hauptbahnhof 20 64293 Darmstadt Germany,49.87257645,8.629098075369242,20,Hauptbahnhof,Am Hauptbahnhof,64293,Darmstadt-Nord,Darmstadt-Nord,,Hesse,,Darmstadt,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
83,8000069,TSIG,de:08437:42111,Sigmaringen,RV,DB Station und Service AG,5853,,1.5747433393272066,Bahnhofstraﬂe 72488 Sigmaringen Germany,48.0869839,9.2218722,,Sigmaringen,Bahnhofstraﬂe,72488,Sigmaringen,,Landkreis Sigmaringen,Baden-W¸rttemberg,BW,Sigmaringen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
84,8000070,HD,de:03401:19646,Delmenhorst,FV,DB Station und Service AG,1159,,5.4039228028863855,Wittekindstraﬂe 27749 Delmenhorst Germany,53.0527492,8.6297197,,Delmenhorst,Wittekindstraﬂe,27749,Nordwolle,Mitte,,Lower Saxony,,Delmenhorst,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
85,8000071,HDBG,de:03254:21906,Derneburg(Han),nur DPN,DB Station und Service AG,1172,,8.482596656847498,Derneburg (Han) Bahnhofstraﬂe 31188 Holle Germany,52.096916,10.143654,,Derneburg (Han),Bahnhofstraﬂe,31188,Holle,,Landkreis Hildesheim,Lower Saxony,,Holle,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
86,8000072,MSBI,de:09277:80490,Simbach(Inn),RV,DB RegioNetz Infrastruktur GmbH,,,122.01376073408777,Bahnhofplatz 5 84359 Simbach am Inn Germany,48.262995,13.021414,5,,Bahnhofplatz,84359,Simbach a. Inn,,Rottal-Inn,Bavaria,,Simbach am Inn,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
87,8000073,RSI,de:08335:6588,Singen(Hohentwiel),FV,DB Station und Service AG,5865,,3.0165975803997425,Hegaustraﬂe 78224 Singen (Hohentwiel) Germany,47.758848,8.841486688263501,,Singen (Hohentwiel),Hegaustraﬂe,78224,,Nordstadt,Landkreis Konstanz,Baden-W¸rttemberg,BW,Singen (Hohentwiel),Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
88,8000074,FDIL,de:06532:11005,Dillenburg,RV,DB Station und Service AG,1214,,0,Bahnhof Dillenburg Bahnhofsplatz 7 35683 Dillenburg Germany,50.734913500000005,8.294080557174851,7,Bahnhof Dillenburg,Bahnhofsplatz,35683,Dillenburg,,Lahn-Dill-Kreis,Hesse,,Dillenburg,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
89,8000075,SDL,de:10044:8000075,Dillingen(Saar),RV,DB Station und Service AG,1216,,4.480473528469167,Dillingen (Saar) Berckheimstraﬂe 66763 Dillingen/Saar Germany,49.35233025,6.72252625,,Dillingen (Saar),Berckheimstraﬂe,66763,Dillingen,,Landkreis Saarlouis,Saarland,SL,Dillingen/Saar,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
90,8000076,ESOT,de:05974:11246,Soest,FV,DB Station und Service AG,5876,,0,Bahnhofstraﬂe 59494 Soest Germany,51.57804265,8.10617334179106,,Soest,Bahnhofstraﬂe,59494,,,Kreis Soest,North Rhine-Westphalia,,Soest,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
91,8000077,RDO,de:08326:6537,Donaueschingen,FV,DB Station und Service AG,1264,,40.5201042265951,KuBa - KulturBahnhof Bahnhofstraﬂe 3 78166 Donaueschingen Germany,47.948033,8.499319,3,KuBa - KulturBahnhof,Bahnhofstraﬂe,78166,Donaueschingen,Allmendshofen,Schwarzwald-Baar-Kreis,Baden-W¸rttemberg,BW,Donaueschingen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
92,8000078,MDT,de:09779:5500,Donauwˆrth,FV,DB Station und Service AG,1265,,3.9026251931577707,Donauwˆrth Bahnhof Dietrichstraﬂe 86609 Donauwˆrth Germany,48.71402895,10.771202296225473,,Donauwˆrth Bahnhof,Dietrichstraﬂe,86609,Donauwˆrth,,Landkreis Donau-Ries,Bavaria,,Donauwˆrth,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
93,8000080,EDOEDO N,de:05913:131,Dortmund Hbf,FV,DB Station und Service AG,1289,,0.5524678369192961,Dortmund Hbf Unterf¸hrung Hbf Dortmund 44137 Dortmund,,,,,,,,,,,,,,,,,
94,8000081,EDDPEDDPHEDDPT,de:05913:196,Dortmund-Dorstfeld,RV,DB Station und Service AG,1304,,0,Dortmund-Dorstfeld Dorstfelder Allee,,,,,,,,,,,,,,,,,
95,8000082,KDFFKDFFH,de:05111:18488,D¸sseldorf Flughafen,FV,DB Station und Service AG,1400,,7.2969083227620795,D¸sseldorf Flughafen Tiefenbroicher Weg 40474 Dusseldorf,,,,,,,,,,,,,,,,,
96,8000083,EDULEDULH,de:05558:15351,D¸lmen,RV,DB Station und Service AG,1390,,0,Baumschulenweg 48249 D¸lmen Germany,51.8273772,7.295176230072467,,D¸lmen,Baumschulenweg,48249,,Mitte,Kreis Coesfeld,North Rhine-Westphalia,,D¸lmen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
97,8000084,KDNKDN P,de:05358:2286,D¸ren,FV,DB Station und Service AG,1392,,1.786248370544464,D¸ren Lagerstraﬂe 52351 Duren,,,,,,,,,,,,,,,,,
98,8000085,KD,de:05111:18235,D¸sseldorf Hbf,FV,DB Station und Service AG,1401,,4.835519465542209,Bahnhofsmission Konrad-Adenauer-Platz 14 40210 Dusseldorf Germany,51.21992,6.794337,14,Bahnhofsmission,Konrad-Adenauer-Platz,40210,D¸sseldorf,,D¸sseldorf,North Rhine-Westphalia,,Dusseldorf,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
99,8000086,EDG,de:05112:16032,Duisburg Hbf,FV,DB Station und Service AG,1374,,0.5637635252988982,Duisburg Hauptbahnhof Bahnhofspassage 47051 Duisburg Germany,51.429982949999996,6.776086067908505,,Duisburg Hauptbahnhof,Bahnhofspassage,47051,Duisburg-Mitte,Dellviertel,,North Rhine-Westphalia,,Duisburg,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
100,8000087,KSO,de:05122:13800,Solingen Hbf,FV,DB Station und Service AG,5882,,1.2462425208192474,Solingen Hbf Bahnhofstunnel 42697 Solingen Germany,51.161440400000004,7.004252876763809,,Solingen Hbf,Bahnhofstunnel,42697,,Ohligs/Aufderhˆhe/Merscheid,,North Rhine-Westphalia,,Solingen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
101,8000088,HSO,de:03358:85426,Soltau(Han),nur DPN,DB Station und Service AG,5892,,23.75021863454796,Empfangsgeb‰ude Soltau(Han.) Am Bahnhof 1 29614 Soltau Germany,52.983316200000004,9.83109467187499,1,Empfangsgeb‰ude Soltau(Han.),Am Bahnhof,29614,Soltau,,Heidekreis,Lower Saxony,,Soltau,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
102,8000089,AST,de:03359:8000089,Stade,RV,DB Station und Service AG,5950,,6.586187364148863,Theodor-Hermann-Weg 21680 Stade Germany,53.5963264,9.47632300595615,,Stade,Theodor-Hermann-Weg,21680,,Altl‰nder Viertel,Stade,Lower Saxony,,Stade,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
103,8000090,HEBG,de:06636:206285,Eichenberg,RV,DB Station und Service AG,1499,,5.2822119832378895,Bahnhofstraﬂe 37249 Eichenberg-Bahnhof Germany,51.3747797,9.9214507,,Eichenberg,Bahnhofstraﬂe,37249,Neu-Eichenberg,,Werra-Meiﬂner-Kreis,Hesse,,Eichenberg-Bahnhof,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
104,8000091,NSTN,de:09575:14350,Steinach(b Rothenburg ob der Tauber),FV,DB Station und Service AG,5981,,0.4243623342178479,Steinach (b Rothenburg ob der Tauber) 91605 Gallmersgarten Germany,49.45322,10.27354,,Steinach (b Rothenburg ob der Tauber),,91605,Burgbernheim,,Neustadt an der Aisch-Bad Windsheim,Bavaria,,Gallmersgarten,Germany,de,,CC BY 4.0,https://www.geonames.org/datasources/nan
105,8000092,AEL,de:01056:97960,Elmshorn,FV,DB Station und Service AG,1558,,59.981814236841856,Fahrradservice Freilauf Kˆnigstraﬂe 2a 25335 Elmshorn Germany,53.754467,9.658885,2a,Fahrradservice Freilauf,Kˆnigstraﬂe,25335,Elmshorn,,Pinneberg,Schleswig-Holstein,SH,Elmshorn,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
106,8000093,HELZ,de:03254:21616,Elze(Han),FV,DB Station und Service AG,1577,,0,Elze (Hannover) Bahnhofstraﬂe 31008 Elze Germany,52.12092835,9.747293504844224,,Elze (Hannover),Bahnhofstraﬂe,31008,,,Landkreis Hildesheim,Lower Saxony,,Elze,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
107,8000094,KENR,de:07138:10110,Engers,RV,DB Station und Service AG,1599,,3.1567253514105547,Engers M¸lhofener Straﬂe 56566 Neuwied Germany,50.4260015,7.5468561,,Engers,M¸lhofener Straﬂe,56566,Neuwied,Engers,Landkreis Neuwied,Rhineland-Palatinate,,Neuwied,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
108,8000095,NST,de:09263:2600,Straubing,FV,DB Station und Service AG,6056,,26.862991022963257,ServiceStore DB - Bahnhof Straubing Bahnhofsplatz 6 94315 Straubing Germany,48.877218,12.574136,6,ServiceStore DB - Bahnhof Straubing,Bahnhofsplatz,94315,Straubing,,Straubing,Bavaria,,Straubing,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
109,8000096,TS,de:08111:6115,Stuttgart Hbf,FV,DB Station und Service AG,6071,,73.39880618773999,Arnulf-Klett-Platz 2 70173 Stuttgart Germany,48.783446,9.181378,2,,Arnulf-Klett-Platz,70173,Leinfelden-Echterdingen,Gablenberg,Esslingen,Baden-W¸rttemberg,BW,Stuttgart,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
110,8000098,EE,de:05113:9289,Essen Hbf,FV,DB Station und Service AG,1690,,0,Essen Hauptbahnhof Freiheit 4 45127 Essen Germany,51.4510439,7.0147527,4,Essen Hauptbahnhof,Freiheit,45127,Stadtbezirk I,Stadtkern,,North Rhine-Westphalia,,Essen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
111,8000099,EEST,de:05113:9582,Essen-Steele,RV,DB Station und Service AG,1710,,0.3541057833515601,Essen-Steele Steeler Platz 45276 Essen Germany,51.4506842,7.0755469,,Essen-Steele,Steeler Platz,45276,Stadtbezirk VII,Steele,Essen,North Rhine-Westphalia,,Essen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
112,8000100,KEU,de:05366:72101,Euskirchen,RV,DB Station und Service AG,1734,,0,Bahnhofsvorplatz 53879 Euskirchen Germany,50.65794045,6.792850689477122,,Euskirchen,Bahnhofsvorplatz,53879,Euskirchen,,Kreis Euskirchen,North Rhine-Westphalia,,Euskirchen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
113,8000101,TET,de:08237:7965,Eutingen im G‰u,FV,DB Station und Service AG,1738,,122.82154214038752,Paletten Service Grau Hummelbergstraﬂe 21 72184 Eutingen im G‰u Germany,48.481036,8.781916,21,Paletten Service Grau,Hummelbergstraﬂe,72184,Horb am Neckar,,Freudenstadt,Baden-W¸rttemberg,BW,Eutingen im G‰u,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
114,8000102,EFP,de:05966:11047,Finnentrop,nur DPN,DB Station und Service AG,1793,,0,Bamenohler Straﬂe 57413 Finnentrop Germany,51.172967650000004,7.9645124541626755,,Finnentrop,Bamenohler Straﬂe,57413,,,Kreis Olpe,North Rhine-Westphalia,,Finnentrop,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
115,8000103,AF,de:01001:27253,Flensburg,FV,DB Station und Service AG,1810,,8.162144770036438,Flensburg / Flensborg Valentinerallee 24941 Flensburg Germany,54.7741124,9.4365273,,Flensburg / Flensborg,Valentinerallee,24941,Handewitt,Rude,Schleswig-Flensburg,Schleswig-Holstein,SH,Flensburg,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
116,8000104,FFRK,de:06635:205326,Frankenberg(Eder),RV,DB RegioNetz Infrastruktur GmbH,,,3.0092891663064223,Frankenberg (Eder) Am Bahnhof 35066 Frankenberg Hesse,,,,,,,,,,,,,,,,,
117,8000105,FF,de:06412:10,Frankfurt(Main)Hbf,FV,DB Station und Service AG,1866,,9.409650715180987,DB Lounge S¸dtasche 60329 Frankfurt Germany,50.10691055,8.663721523382243,,DB Lounge,S¸dtasche,60329,Innenstadt 1,Gallus,,Hesse,,Frankfurt,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
118,8000106,FHOE,de:06412:1008,Frankfurt-Hˆchst,RV,DB Station und Service AG,1872,,62.748664952477746,Bahnhof - Ffm.-Hˆchst (Personenbhf.) 1 65929 Frankfurt Germany,50.102086,8.54258,1,,Bahnhof - Ffm.-Hˆchst (Personenbhf.),65929,Frankfurt am Main,Goldsteinsiedlung,Frankfurt,Hesse,,Frankfurt,Germany,de,© OpenAddresses contributors,BSD-3-Clause License,nan
119,8000107,RF,de:08311:6508,Freiburg(Breisgau) Hbf,FV,DB Station und Service AG,1893,,10.017782280475588,Freiburg (Breisgau) Hauptbahnhof Bismarckallee 5-7 79098 Freiburg im Breisgau Germany,47.9977308,7.8412948,5-7,Freiburg (Breisgau) Hauptbahnhof,Bismarckallee,79098,Altstadt-Ring,Old Town,Freiburg im Breisgau,Baden-W¸rttemberg,BW,Freiburg im Breisgau,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
120,8000108,MFL,de:09172:42293,Freilassing,FV,DB Station und Service AG,1906,,35.654768503741565,Bahnhofstraﬂe 4 83395 Freilassing Germany,47.836889,12.976717,4,Freilassing,Bahnhofstraﬂe,83395,Freilassing,Herrenau,Berchtesgadener Land,Bavaria,,Freilassing,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
121,8000110,TFS,de:08237:1050,Freudenstadt Hbf,RV,DB Station und Service AG,1921,,0.3136760741558267,Freudenstadt Hbf 72250 Freudenstadt Germany,48.46032,8.4288,,Freudenstadt Hbf,,72250,Freudenstadt,,Freudenstadt,Baden-W¸rttemberg,BW,Freudenstadt,Germany,de,,CC BY 4.0,https://www.geonames.org/datasources/nan
122,8000111,FFG,de:06440:6401,Friedberg(Hess),FV,DB Station und Service AG,1930,,86.50948578671073,Zur Zuckerfabrik 2 61169 Friedberg Germany,50.33299,8.763116,2,,Zur Zuckerfabrik,61169,Friedberg (Hessen),,Wetteraukreis,Hesse,,Friedberg,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
123,8000112,TF,de:08435:44002,Friedrichshafen Stadt,FV,DB Station und Service AG,1947,,5.185325248871941,Fuﬂg‰ngerunterf¸hrung Stadtbahnhof 88045 Friedrichshafen Germany,47.653254,9.473953,,,Fuﬂg‰ngerunterf¸hrung Stadtbahnhof,88045,Friedrichshafen,,Bodenseekreis,Baden-W¸rttemberg,BW,Friedrichshafen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
124,8000113,EFOE,de:05978:32759,Frˆndenberg,RV,DB Station und Service AG,1969,,0.603138777942425,58730 Frˆndenberg/Ruhr Germany,51.47125815,7.762639093453398,,,,58730,,,Kreis Unna,North Rhine-Westphalia,,Frˆndenberg/Ruhr,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnannan
125,8000114,NF,de:09563:2110,F¸rth(Bay)Hbf,FV,DB Station und Service AG,1984,,0.36354533767260894,F¸rth (Bay)Hbf 90763 F¸rth Germany,49.46971,10.98999,,F¸rth (Bay)Hbf,,90763,F¸rth,,F¸rth,Bavaria,,F¸rth,Germany,de,,CC BY 4.0,https://www.geonames.org/datasources/nan
126,8000115,FFU,de:06631:11049,Fulda,FV,DB Station und Service AG,1973,,3.622092318883182,Reisebank Am Bahnhof 3 36037 Fulda Germany,50.5546929,9.6839966,3,Reisebank,Am Bahnhof,36037,Fulda,Innenstadt,Landkreis Fulda,Hesse,,Fulda,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
